2241074, No translation, but rotation 90°about the Y axis(where Z is up and Y is forward) 
1.50394231,-0.80177,-0.06069,-0.61613,-5.35498,-36.39119,-6.40442
1.51195855,-0.83171,-0.01699,-0.65204,4.37505,-50.63631,-10.89946
1.51998729,-0.85549,-0.0262,-0.53955,0.48593,-57.42713,-9.46083
1.5279607,-0.85576,-0.03483,-0.4944,10.54824,-62.81566,-7.85968
1.53596401,-0.84179,-0.01475,-0.55027,19.92756,-60.38526,-8.01577
1.54395348,-0.84057,0.01948,-0.57262,21.21782,-63.72864,-5.47047
1.55194117,-0.86418,0.032,-0.54895,19.30062,-73.89515,-1.50197
1.55995161,-0.87989,0.02317,-0.48717,16.5979,-76.31349,2.21776
1.56794287,-0.88306,0.02019,-0.4872,10.17056,-73.00067,3.79205
1.57595688,-0.88313,0.00446,-0.49807,4.64844,-73.46863,4.25869
1.58397224,-0.88457,0.00161,-0.48324,-0.3439,-74.25678,4.24126
1.59195859,-0.88311,-0.00677,-0.46523,-4.63579,-75.04849,3.17903
1.59994449,-0.89033,-0.01086,-0.44606,-6.47016,-74.70847,2.50502
1.60795627,-0.90586,-0.00992,-0.4178,-8.82649,-72.71069,2.39596
1.61594887,-0.91536,-0.01906,-0.40751,-10.52365,-67.82138,1.24214
1.62396556,-0.91963,-0.01337,-0.40388,-12.47053,-64.51706,-0.58797
1.63194745,-0.91894,-0.0069,-0.40539,-14.50455,-61.71741,-1.73666
1.63993826,-0.91268,0.00083,-0.40196,-14.78342,-60.89753,-0.83902
1.64793934,-0.91179,-0.00074,-0.40108,-15.976,-61.04016,-0.50398
1.65593149,-0.91393,-0.01014,-0.4034,-15.86561,-62.46684,0.77076
1.66395844,-0.91933,-0.00969,-0.41133,-13.85037,-65.57352,1.43481
1.67194658,-0.92827,-0.00725,-0.40495,-11.12039,-70.2157,2.77364
1.67994676,-0.93388,-0.01142,-0.3869,-8.40923,-73.37427,3.85239
1.68795274,-0.93537,-0.01693,-0.36539,-5.0858,-75.41822,4.98754
1.69593775,-0.93639,-0.02232,-0.344,-1.11832,-74.82301,5.26944
1.7039482,-0.93814,-0.02385,-0.32592,2.66864,-73.60976,5.376
1.71194079,-0.94056,-0.02401,-0.32325,5.88654,-72.67905,5.30084
1.71995704,-0.94685,-0.02753,-0.31826,7.8018,-72.08406,4.86962
1.72794562,-0.95305,-0.02645,-0.30619,9.44751,-71.73574,4.23842
1.73593911,-0.95328,-0.03254,-0.29631,9.5811,-71.09428,3.29547
1.74394732,-0.95308,-0.02207,-0.28895,8.23301,-70.8879,1.31635
1.7519426,-0.9568,-0.01767,-0.27763,5.00769,-69.78027,-0.06513
1.75993921,-0.966,-0.02344,-0.25055,2.66813,-68.75407,-1.26406
1.76794162,-0.98116,-0.03291,-0.20809,1.12662,-63.44339,-3.15063
1.77596054,-0.97308,-0.02614,-0.20702,2.50068,-56.76464,-5.28884
1.78396162,-0.97388,-0.00742,-0.24213,0.84363,-53.89572,-6.23437
1.79194841,-0.96874,-0.00329,-0.27068,-1.51296,-55.03369,-5.65885
1.7999428,-0.97065,-0.0008,-0.27424,-1.96155,-59.01919,-5.27264
1.80795279,-0.96955,-0.00991,-0.24953,-2.79328,-62.57686,-4.31865
1.81596815,-0.97448,-0.01486,-0.2183,-2.31319,-64.21396,-4.81721
1.82394736,-0.98114,-0.0136,-0.20266,-0.32586,-64.02793,-5.0367
1.83196271,-0.9845,-0.00243,-0.20401,0.50226,-63.30856,-4.37245
1.8399504,-0.98084,0.00805,-0.223,0.67974,-64.47137,-3.2069
1.84796575,-0.97764,0.01273,-0.22463,-0.8424,-69.2365,-1.27377
1.85594585,-0.9771,0.00487,-0.20114,-1.80399,-73.40235,1.1876
1.86395541,-0.97913,-0.00563,-0.16293,-2.36632,-75.64106,1.75882
1.87194711,-0.98961,-0.00537,-0.14127,-2.16363,-75.58442,2.11956
1.87995845,-1.0002,0.00117,-0.12748,-1.71458,-74.18744,2.32288
1.88794212,-1.00435,0.00088,-0.11263,-3.70347,-71.64468,3.122
1.89596461,-1.0011,-0.01028,-0.09732,-4.16499,-68.14472,3.23505
1.90396123,-0.99872,-0.00622,-0.09203,-4.3533,-65.27572,2.27482
1.91193687,-1.00094,0.00445,-0.08679,-6.28684,-62.51126,3.00283
1.91993526,-1.00898,-0.00043,-0.0683,-6.72161,-59.42991,3.85848
1.927935,-1.01285,-0.00399,-0.05382,-6.27103,-55.67227,4.75533
1.93647778,-1.01301,-0.0128,-0.04072,-5.59174,-49.91233,5.11035
1.94395901,-1.00765,-0.01579,-0.05504,-4.35415,-45.54685,4.73896
1.95202077,-1.00313,-0.01383,-0.06652,-4.00617,-43.5734,4.53792
1.95998347,-1.00293,-0.00953,-0.0666,-4.02751,-42.51979,4.87041
1.96791271,-0.99428,-0.01521,-0.06352,-3.80429,-42.70576,4.98308
1.97591824,-1.00293,-0.02174,-0.05353,-3.74222,-43.7164,4.74052
1.98399205,-1.00789,-0.01633,-0.04377,-3.99234,-42.88997,4.13359
1.99211093,-1.0091,-0.01932,-0.02581,-4.36076,-41.29553,3.89044
1.99994512,-1.01124,-0.0229,-0.00563,-4.71737,-37.65963,3.16374
2.00794173,-1.00981,-0.02643,0.01306,-5.10122,-32.57238,1.98722
2.01594013,-1.01124,-0.02309,0.03102,-5.2971,-26.23098,0.27234
2.02394254,-1.00594,-0.02313,0.03069,-4.64029,-19.34819,-0.56248
2.03194272,-1.0071,-0.01155,0.01064,-4.38831,-14.07121,-1.22024
2.04796361,-1.00814,-0.01129,-0.00965,-4.26182,-11.35776,-0.52055
2.05594371,-1.00709,-0.02088,-0.01667,-2.03977,-10.46108,-0.13689
2.06395237,-1.00672,-0.01554,-0.01438,-0.20708,-10.50362,-0.94551
2.07196014,-1.00436,-0.00023,-0.01647,0.38404,-10.20796,0.02076
2.079934,-1.00971,0.00328,-0.02515,-0.77643,-10.69174,2.34639
2.08795113,-1.01439,-0.00047,-0.01525,-2.69191,-10.96651,4.27455
2.09595756,-1.01559,-0.00911,-0.01154,-2.49958,-11.2008,6.01641
2.10394034,-1.01174,-0.0131,-0.00085,-1.26587,-10.8755,6.7319
2.11195703,-1.00785,-0.02048,0.00811,-0.7737,-9.46777,6.79551
2.11991349,-0.99969,-0.0277,0.0174,-1.32292,-7.11914,6.10629
2.1279333,-0.99467,-0.03638,0.02111,-1.36951,-4.5034,4.25922
2.13591296,-0.99358,-0.03976,0.02097,-2.42917,-1.15695,1.65094
2.14393278,-1.00456,-0.02931,0.01248,-2.04904,0.89466,-0.2515
2.15194233,-1.00962,-0.01659,1E-05,-2.05358,2.07979,-1.15399
2.15994653,-1.01437,0.00031,-0.01379,-1.95508,1.53898,0.34562
2.1679244,-1.01089,0.00172,-0.00149,-1.48119,0.55423,2.73489
2.17593216,-1.00591,-0.00343,3E-05,-1.67996,1.02092,5.13902
2.1839203,-1.00699,-0.01158,-0.01446,-1.7129,0.82553,6.77919
2.19193922,-1.01044,-0.01718,-0.01194,-2.10777,0.28764,8.11949
2.19991799,-1.00486,-0.03914,-0.004,0.06416,0.42116,7.09346
2.20790389,-1.00486,-0.03273,-0.01276,-1.27874,0.04327,6.72742
2.21592415,-1.00011,-0.03126,-0.01989,-1.04158,-0.76895,5.03549
2.22393638,-1.00326,-0.04588,-0.0083,-2.67839,-1.5305,4.76006
2.23190265,-1.0056,-0.03551,-0.0062,-0.78903,-1.65866,2.00496
2.23993228,-1.00384,-0.03368,-0.0054,0.06195,-1.52315,0.93025
2.24794719,-1.00295,-0.02939,-0.00323,-0.71738,-1.92402,0.92785
2.25591837,-0.99828,-0.03854,0.00193,0.24173,-1.41839,-0.14053
2.26390963,-1.00182,-0.03664,-0.00062,-0.352,-0.95792,-1.77574
2.27192453,-1.00398,-0.03485,-0.00128,-0.73427,-1.29326,-2.94249
2.27992873,-1.00124,-0.03017,-0.00112,-1.54268,-0.83379,-3.856
2.28791999,-1.00092,-0.02552,-0.00208,0.68706,-1.26612,-4.29093
2.29592642,-1.00479,-0.01708,0.0117,-1.59979,-0.34202,-4.57372
2.30391544,-1.0094,-0.02341,0.00362,-0.67293,1.05144,-3.78268
2.31193124,-1.01191,-0.01583,0.00012,-1.07097,2.06749,-3.03802
2.31992652,-1.01114,-0.01176,-0.01178,-0.93098,1.69342,-2.2401
2.32792447,-1.00329,-0.0229,-0.00797,-0.2461,1.27506,-1.30757
2.33592063,-1.00007,-0.02347,-0.00206,0.27983,1.35672,-1.14377
2.34392216,-1.00076,-0.02335,-0.00396,0.65138,1.56009,-1.73603
2.35191698,-1.004,-0.02365,-0.01424,-0.07322,1.43392,-1.76005
2.3599243,-1.0049,-0.02901,-0.0106,-0.54675,0.35365,-2.17815
2.36791155,-1.00691,-0.02544,0.0065,-0.73095,0.53794,-2.95495
2.37592467,-1.00568,-0.0213,-3E-05,-0.30697,1.63555,-3.55296
2.3839195,-1.00575,-0.01276,-0.00553,-0.31163,1.61551,-3.19083
2.39192369,-1.00265,-0.01348,-0.01012,-0.30619,1.23964,-2.34351
2.3999096,-1.0033,-0.01751,-0.0173,-1.14266,0.01998,-1.89822
2.40792763,-1.00709,-0.01661,-0.00803,-1.19564,-0.54827,-1.54273
2.41592246,-1.00795,-0.01971,-0.00393,-0.47164,-0.60154,-1.73873
2.42391684,-1.00634,-0.01969,-0.00314,0.00342,-0.54187,-1.68573
2.43191925,-1.00526,-0.01768,0.0019,-0.22967,0.4222,-1.87485
2.43989891,-1.00395,-0.01538,-0.00143,-0.13535,0.73961,-1.63504
2.44792095,-1.00512,-0.01015,-0.00573,0.2019,1.24091,-0.82169
2.45591444,-1.0092,-0.00634,-0.00804,-0.08004,1.27167,0.31061
2.4639115,-1.01016,-0.00856,-0.00081,0.17147,1.37431,1.81071
2.47197371,-1.0097,-0.00875,-0.00405,0.45378,1.70701,2.74975
2.4799663,-1.0095,-0.01018,-0.00886,0.18197,1.68519,3.8175
2.48797362,-1.00429,-0.01499,-0.00756,-0.15433,1.17802,4.58831
2.49597202,-1.00038,-0.02141,-0.00639,0.25873,0.5117,4.74548
2.50390081,-0.99618,-0.03075,-0.00581,-0.22103,1.04919,3.99908
2.51197149,-0.99916,-0.0361,0.00652,0.28947,1.06114,1.97352
2.51992705,-1.00504,-0.03009,-0.00335,0.18798,2.03241,0.31706
2.52793036,-1.008,-0.02233,-0.0159,0.38957,1.71775,-0.44158
2.53591849,-1.00424,-0.02454,-0.01726,-0.15642,0.66804,-0.84025
2.54392805,-1.00099,-0.0292,-0.00971,-0.386,-0.16802,-1.52994
2.55194474,-1.00109,-0.02841,-0.00981,-0.09424,-0.19862,-2.64405
2.55994046,-1.00265,-0.02557,-0.01247,0.30399,-0.3843,-3.30388
2.56792502,-1.00543,-0.02053,-0.00985,-0.67246,-0.28332,-3.55234
2.57591405,-1.0079,-0.01073,-0.00875,-2.32303,-0.40243,-3.71323
2.5839236,-1.00896,-0.01829,-0.01307,-1.28323,-0.55329,-2.83047
2.5919394,-1.00972,-0.00965,-0.00551,-0.62987,-0.941,-1.81791
2.5999204,-1.00733,-0.00517,-0.01015,-0.04272,-0.99312,-0.9388
2.60793352,-1.00194,-0.01259,-0.00754,-1.59441,-1.21044,0.83727
2.61592567,-1.00104,-0.01394,-0.00666,0.32503,-1.68937,0.40341
2.62392183,-1.00547,-0.01643,0.00057,-0.28106,-0.90689,0.9238
2.63191309,-1.00543,-0.02032,-0.00784,-0.79138,-0.63046,0.75865
2.63991952,-1.00236,-0.02858,-0.00401,-0.42152,-0.87012,-0.20803
2.64794603,-1.00162,-0.02595,-0.00677,-0.17027,-0.95432,-1.44272
2.6559239,-1.00162,-0.02016,-0.00862,-0.56854,-1.17234,-2.01706
2.66391427,-1.00668,-0.01345,-0.00632,-0.86669,-1.3248,-2.26938
2.67193364,-1.00822,-0.0097,-0.01087,-0.57041,-1.41237,-1.27127
2.67990704,-1.00847,-0.01077,-0.00407,-0.82842,-1.9287,-0.12317
2.68792374,-1.00679,-0.0132,0.00506,-0.27295,-0.95097,0.21406
2.69590562,-1.00748,-0.01314,-0.00375,-0.25053,-0.16946,0.89899
2.70393213,-1.00633,-0.0131,-0.00643,-0.32642,0.16803,1.55581
2.71192339,-1.00423,-0.01763,-0.00357,-0.51819,0.13506,2.01451
2.71990751,-1.00385,-0.01591,-0.00512,-0.42745,0.14495,1.35542
2.72792108,-1.00367,-0.01883,-0.0076,-0.22701,-0.0617,1.63798
2.73590163,-1.00541,-0.01925,-0.00091,-0.34995,-0.38058,1.20959
2.74391073,-1.0055,-0.01775,-0.00391,-0.26286,0.25043,0.66618
2.75191895,-1.0049,-0.01647,-0.00758,-0.35213,-0.0764,0.8677
2.75991333,-1.00306,-0.01694,-0.00233,-0.22806,-0.16966,0.74922
2.76789432,-1.00361,-0.01579,-0.00556,-0.31683,0.04984,0.6472
2.77593422,-1.00489,-0.01605,-0.00378,-0.31015,0.14575,1.04636
2.78388353,-1.00704,-0.01438,-0.00399,-0.34826,0.17855,1.66553
2.79192923,-1.00643,-0.01845,-0.00313,-0.29955,0.28523,2.01492
2.79992673,-1.00729,-0.02149,-0.00673,-0.65936,0.22712,1.84305
2.80790639,-1.00409,-0.02247,-0.00618,-0.47696,0.39681,1.45332
2.81591549,-1.0035,-0.02167,-0.00696,-0.56935,0.15282,1.15455
2.82391701,-1.00245,-0.02131,-0.00773,-0.31498,0.14436,0.5966
2.83191006,-1.00146,-0.02356,-0.00787,-0.49365,-0.14239,0.5574
2.8399031,-1.00536,-0.02294,-0.0063,-0.54718,-0.32474,-0.32319
2.84792113,-1.00884,-0.01766,-0.00681,0.05707,-0.69507,-0.32675
2.85591551,-1.00617,-0.01672,-0.0068,-0.32701,-0.75296,-0.21838
2.86389918,-1.00405,-0.01425,-0.00153,-0.44909,-1.01673,0.20385
2.87192168,-1.00502,-0.01687,-0.00021,-0.29225,-0.79314,0.27332
2.87989598,-1.00557,-0.01536,-0.00645,-0.4734,-0.69933,0.84117
2.88793543,-1.00515,-0.01784,-0.00659,-0.76487,-0.58676,1.16829
2.89590304,-1.00468,-0.02364,-0.00318,-0.27111,-0.66372,1.21204
2.90391214,-1.00574,-0.02456,-0.00274,-0.30658,-0.45439,0.96053
2.91190295,-1.0041,-0.02315,-0.00597,-0.24544,-0.51917,0.11124
2.91990537,-1.00395,-0.02113,-0.00371,-0.16806,-0.42422,-0.2094
2.92789573,-1.00531,-0.0199,-0.0046,-0.27935,-0.32074,-0.28123
2.93589279,-1.00407,-0.02137,-0.00282,-0.6255,-0.02073,-0.34589
2.94388851,-1.00578,-0.02035,-0.00505,-0.29916,-0.12303,-0.98664
2.9518936,-1.00646,-0.02026,-0.00304,-0.11366,0.11188,-0.7155
2.95990137,-1.0039,-0.01876,-0.00269,-0.37485,-0.22892,-0.81546
2.96789307,-1.00369,-0.01977,-0.00381,-0.21224,0.09882,-1.10825
2.97590396,-1.00548,-0.01719,-0.00379,-0.16801,0.03548,-1.41927
2.98395011,-1.00522,-0.0156,-0.00388,-0.2643,0.16145,-0.99841
2.99194984,-1.00407,-0.0156,-0.00243,-0.48778,-0.08282,-0.70658
2.99994958,-1.00679,-0.01331,-0.00934,-0.55955,-0.47232,-0.31221
3.00788327,-1.00759,-0.01272,0.00027,-0.48096,-0.26952,0.22811
3.01595217,-1.00746,-0.01223,-0.00452,-0.24581,0.13555,0.83698
